Response ID,Real image ID,Synthetic Image ID,Real Image Response,Syn image response,Date
9755,25,176,real,real,2020-01-02T20:14:44.572484
9756,115,373,synthetic,synthetic,2020-01-02T20:14:44.572484
9757,365,496,synthetic,real,2020-01-02T20:14:44.572484
9758,262,126,real,real,2020-01-02T20:14:44.572484
9759,56,437,real,synthetic,2020-01-02T20:14:44.572484
9760,74,441,real,real,2020-01-02T20:14:44.572484
9761,308,428,synthetic,real,2020-01-02T20:14:44.572484
9762,16,177,synthetic,real,2020-01-02T20:14:44.572484
9763,301,488,real,synthetic,2020-01-02T20:14:44.572484
9764,35,224,synthetic,synthetic,2020-01-02T20:14:44.572484
9765,22,458,real,synthetic,2020-01-02T20:14:44.572484
9766,107,484,real,synthetic,2020-01-02T20:14:44.572484
9767,62,168,synthetic,real,2020-01-02T20:14:44.572484
9768,50,247,synthetic,synthetic,2020-01-02T20:14:44.572484
9769,18,207,synthetic,real,2020-01-02T20:14:44.572484
9770,280,441,synthetic,real,2020-01-02T20:14:44.572484
9771,72,444,real,real,2020-01-02T20:14:44.572484
9772,256,464,real,synthetic,2020-01-02T20:14:44.572484
9773,8,441,synthetic,real,2020-01-02T20:14:44.572484
9774,106,457,synthetic,synthetic,2020-01-02T20:14:44.572484
9775,347,150,real,synthetic,2020-01-02T20:14:44.572484
9776,47,185,real,synthetic,2020-01-02T20:14:44.572484
9777,36,385,synthetic,real,2020-01-02T20:14:44.572484
9778,5,144,synthetic,real,2020-01-02T20:14:44.572484
9779,356,244,real,real,2020-01-02T20:14:44.572484
9780,251,493,synthetic,synthetic,2020-01-02T20:14:44.572484
9781,354,437,synthetic,real,2020-01-02T20:14:44.572484
9782,60,208,synthetic,synthetic,2020-01-02T20:14:44.572484
9783,31,457,real,synthetic,2020-01-02T20:14:44.572484
9784,305,241,synthetic,real,2020-01-02T20:14:44.572484
9785,92,370,real,real,2020-01-02T20:14:44.572484
9786,336,245,synthetic,synthetic,2020-01-02T20:14:44.572484
9787,63,124,synthetic,real,2020-01-02T20:14:44.572484
9788,328,381,synthetic,synthetic,2020-01-02T20:14:44.572484
9789,271,175,synthetic,real,2020-01-02T20:14:44.572484
9790,341,149,real,synthetic,2020-01-02T20:14:44.572484
9791,261,475,synthetic,real,2020-01-02T20:14:44.572484
9792,58,476,real,real,2020-01-02T20:14:44.572484
9793,354,145,real,synthetic,2020-01-02T20:14:44.572484
9794,255,167,real,real,2020-01-02T20:14:44.572484
9795,56,399,real,real,2020-01-02T20:14:44.572484
9796,311,127,real,synthetic,2020-01-02T20:14:44.572484
9797,270,387,synthetic,real,2020-01-02T20:14:44.572484
9798,29,166,synthetic,real,2020-01-02T20:14:44.572484
9799,275,432,real,real,2020-01-02T20:14:44.572484
9800,266,400,real,real,2020-01-02T20:14:44.572484
9801,17,195,synthetic,synthetic,2020-01-02T20:14:44.572484
9802,70,162,synthetic,real,2020-01-02T20:14:44.572484
9803,321,156,real,real,2020-01-02T20:14:44.572484
9804,272,434,real,real,2020-01-02T20:14:44.572484
9805,356,181,synthetic,real,2020-01-02T20:14:44.572484
9806,341,454,real,synthetic,2020-01-02T20:14:44.572484
9807,255,130,real,real,2020-01-02T20:14:44.572484
9808,308,396,synthetic,synthetic,2020-01-02T20:14:44.572484
9809,271,482,real,synthetic,2020-01-02T20:14:44.572484
9810,305,411,real,real,2020-01-02T20:14:44.572484
9811,10,235,synthetic,synthetic,2020-01-02T20:14:44.572484
9812,323,223,real,synthetic,2020-01-02T20:14:44.572484
9813,306,240,real,synthetic,2020-01-02T20:14:44.572484
9814,361,126,real,synthetic,2020-01-02T20:14:44.572484
9815,26,180,synthetic,synthetic,2020-01-02T20:14:44.572484
9816,255,475,real,synthetic,2020-01-02T20:14:44.572484
9817,103,226,synthetic,synthetic,2020-01-02T20:14:44.572484
9818,87,402,synthetic,synthetic,2020-01-02T20:14:44.572484
9819,41,472,synthetic,synthetic,2020-01-02T20:14:44.572484
9820,26,457,synthetic,synthetic,2020-01-02T20:14:44.572484
9821,330,421,real,synthetic,2020-01-02T20:14:44.572484
9822,361,185,synthetic,synthetic,2020-01-02T20:14:44.572484
9823,14,173,real,synthetic,2020-01-02T20:14:44.572484
9824,319,470,real,real,2020-01-02T20:14:44.572484
9825,62,449,synthetic,synthetic,2020-01-02T20:14:44.572484
9826,267,231,real,real,2020-01-02T20:14:44.572484
9827,118,179,synthetic,real,2020-01-02T20:14:44.572484
9828,65,480,synthetic,real,2020-01-02T20:14:44.572484
9829,340,127,synthetic,real,2020-01-02T20:14:44.572484
9830,25,474,synthetic,real,2020-01-02T20:14:44.572484
9831,41,374,synthetic,real,2020-01-02T20:14:44.572484
9832,26,481,synthetic,real,2020-01-02T20:14:44.572484
9833,35,399,real,real,2020-01-02T20:14:44.572484
9834,296,179,real,synthetic,2020-01-02T20:14:44.572484
9835,6,400,synthetic,synthetic,2020-01-02T20:14:44.572484
9836,75,406,real,real,2020-01-02T20:14:44.572484
9837,321,180,real,synthetic,2020-01-02T20:14:44.572484
9838,40,157,real,real,2020-01-02T20:14:44.572484
9839,115,477,synthetic,real,2020-01-02T20:14:44.572484
9840,346,183,real,synthetic,2020-01-02T20:14:44.572484
9841,5,222,synthetic,real,2020-01-02T20:14:44.572484
9842,31,426,synthetic,real,2020-01-02T20:14:44.572484
9843,258,417,synthetic,synthetic,2020-01-02T20:14:44.572484
9844,368,153,real,synthetic,2020-01-02T20:14:44.572484
9845,272,167,real,synthetic,2020-01-02T20:14:44.572484
9846,354,458,synthetic,synthetic,2020-01-02T20:14:44.572484
9847,11,396,real,real,2020-01-02T20:14:44.572484
9848,44,383,real,real,2020-01-02T20:14:44.572484
9849,319,165,synthetic,synthetic,2020-01-02T20:14:44.572484
9850,105,447,synthetic,synthetic,2020-01-02T20:14:44.572484
9851,115,121,real,real,2020-01-02T20:14:44.572484
9852,19,463,real,synthetic,2020-01-02T20:14:44.572484
9853,255,495,synthetic,synthetic,2020-01-02T20:14:44.572484
9854,340,411,synthetic,synthetic,2020-01-02T20:14:44.572484
9855,44,132,synthetic,synthetic,2020-01-02T20:14:44.572484
9856,278,144,synthetic,synthetic,2020-01-02T20:14:44.572484
9857,64,242,real,synthetic,2020-01-02T20:14:44.572484
9858,40,494,synthetic,synthetic,2020-01-02T20:14:44.572484
9859,49,448,real,synthetic,2020-01-02T20:14:44.572484
9860,27,190,real,real,2020-01-02T20:14:44.572484
9861,352,487,real,synthetic,2020-01-02T20:14:44.572484
9862,359,125,real,real,2020-01-02T20:14:44.572484
9863,288,219,synthetic,synthetic,2020-01-02T20:14:44.572484
9864,112,397,synthetic,synthetic,2020-01-02T20:14:44.572484
9865,289,130,synthetic,real,2020-01-02T20:14:44.572484
9866,100,415,real,synthetic,2020-01-02T20:14:44.572484
9867,286,200,real,real,2020-01-02T20:14:44.572484
9868,301,188,real,synthetic,2020-01-02T20:14:44.572484
9869,8,240,synthetic,real,2020-01-02T20:14:44.572484
9870,347,488,synthetic,real,2020-01-02T20:14:44.572484
9871,251,124,synthetic,real,2020-01-02T20:14:44.572484
9872,88,246,synthetic,real,2020-01-02T20:14:44.572484
9873,346,163,synthetic,real,2020-01-02T20:14:44.572484
9874,328,483,synthetic,synthetic,2020-01-02T20:14:44.572484
9875,331,388,synthetic,real,2020-01-02T20:14:44.572484
9876,64,129,synthetic,real,2020-01-02T20:14:44.572484
9877,255,384,synthetic,synthetic,2020-01-02T20:14:44.572484
9878,103,127,synthetic,synthetic,2020-01-02T20:14:44.572484
9879,339,144,synthetic,real,2020-01-02T20:14:44.572484
9880,82,438,real,synthetic,2020-01-02T20:14:44.572484
9881,64,435,synthetic,synthetic,2020-01-02T20:14:44.572484
9882,117,416,synthetic,synthetic,2020-01-02T20:14:44.572484
9883,73,369,real,real,2020-01-02T20:14:44.572484
9884,318,492,synthetic,real,2020-01-02T20:14:44.572484
9885,109,219,synthetic,synthetic,2020-01-02T20:14:44.572484
9886,94,127,real,real,2020-01-02T20:14:44.572484
9887,298,422,real,real,2020-01-02T20:14:44.572484
9888,35,425,real,real,2020-01-02T20:14:44.572484
9889,316,435,real,real,2020-01-02T20:14:44.572484
9890,9,491,real,real,2020-01-02T20:14:44.572484
9891,364,228,real,real,2020-01-02T20:14:44.572484
9892,272,216,synthetic,real,2020-01-02T20:14:44.572484
9893,66,170,synthetic,synthetic,2020-01-02T20:14:44.572484
9894,265,219,real,real,2020-01-02T20:14:44.572484
9895,298,144,synthetic,real,2020-01-02T20:14:44.572484
9896,341,471,real,real,2020-01-02T20:14:44.572484
9897,347,212,synthetic,synthetic,2020-01-02T20:14:44.572484
9898,367,496,real,real,2020-01-02T20:14:44.572484
9899,290,187,real,synthetic,2020-01-02T20:14:44.572484
9900,274,479,real,synthetic,2020-01-02T20:14:44.572484
9901,260,493,synthetic,synthetic,2020-01-02T20:14:44.572484
9902,291,391,real,real,2020-01-02T20:14:44.572484
9903,108,204,synthetic,synthetic,2020-01-02T20:14:44.572484
9904,69,463,real,real,2020-01-02T20:14:44.572484
9905,109,246,real,synthetic,2020-01-02T20:14:44.572484
9906,25,130,synthetic,real,2020-01-02T20:14:44.572484
9907,106,416,real,synthetic,2020-01-02T20:14:44.572484
9908,120,213,real,synthetic,2020-01-02T20:14:44.572484
9909,38,130,synthetic,synthetic,2020-01-02T20:14:44.572484
9910,113,445,synthetic,synthetic,2020-01-02T20:14:44.572484
9911,80,155,synthetic,real,2020-01-02T20:14:44.572484
9912,359,373,real,real,2020-01-02T20:14:44.572484
9913,33,122,real,real,2020-01-02T20:14:44.572484
9914,116,462,synthetic,synthetic,2020-01-02T20:14:44.572484
9915,5,468,synthetic,real,2020-01-02T20:14:44.572484
9916,43,440,real,synthetic,2020-01-02T20:14:44.572484
9917,265,133,real,synthetic,2020-01-02T20:14:44.572484
9918,34,235,real,real,2020-01-02T20:14:44.572484
9919,113,496,real,synthetic,2020-01-02T20:14:44.572484
9920,332,413,synthetic,real,2020-01-02T20:14:44.572484
9921,75,214,real,real,2020-01-02T20:14:44.572484
9922,9,241,synthetic,synthetic,2020-01-02T20:14:44.572484
9923,250,248,synthetic,synthetic,2020-01-02T20:14:44.572484
9924,87,248,synthetic,real,2020-01-02T20:14:44.572484
9925,354,478,synthetic,real,2020-01-02T20:14:44.572484
9926,351,233,synthetic,real,2020-01-02T20:14:44.572484
9927,290,146,real,real,2020-01-02T20:14:44.572484
9928,264,381,synthetic,synthetic,2020-01-02T20:14:44.572484
9929,61,399,real,synthetic,2020-01-02T20:14:44.572484
9930,263,422,real,real,2020-01-02T20:14:44.572484
9931,349,189,real,synthetic,2020-01-02T20:14:44.572484
9932,104,164,real,synthetic,2020-01-02T20:14:44.572484
9933,366,206,real,synthetic,2020-01-02T20:14:44.572484
9934,301,455,real,real,2020-01-02T20:14:44.572484
9935,364,495,real,real,2020-01-02T20:14:44.572484
9936,315,135,synthetic,synthetic,2020-01-02T20:14:44.572484
9937,47,181,synthetic,real,2020-01-02T20:14:44.572484
9938,89,246,synthetic,synthetic,2020-01-02T20:14:44.572484
9939,345,440,synthetic,real,2020-01-02T20:14:44.572484
9940,26,488,synthetic,synthetic,2020-01-02T20:14:44.572484
9941,340,434,real,synthetic,2020-01-02T20:14:44.572484
9942,20,145,synthetic,synthetic,2020-01-02T20:14:44.572484
9943,256,434,real,real,2020-01-02T20:14:44.572484
9944,120,150,synthetic,synthetic,2020-01-02T20:14:44.572484
9945,118,437,real,real,2020-01-02T20:14:44.572484
9946,347,127,synthetic,synthetic,2020-01-02T20:14:44.572484
9947,316,121,synthetic,synthetic,2020-01-02T20:14:44.572484
9948,297,380,synthetic,real,2020-01-02T20:14:44.572484
9949,10,436,synthetic,real,2020-01-02T20:14:44.572484
9950,333,487,real,real,2020-01-02T20:14:44.572484
9951,44,221,real,real,2020-01-02T20:14:44.572484
9952,80,389,real,real,2020-01-02T20:14:44.572484
9953,71,244,synthetic,real,2020-01-02T20:14:44.572484
9954,325,239,synthetic,real,2020-01-02T20:14:44.572484
9955,8,418,synthetic,real,2020-01-02T20:14:44.572484
9956,365,412,synthetic,real,2020-01-02T20:14:44.572484
9957,355,397,synthetic,real,2020-01-02T20:14:44.572484
9958,307,456,synthetic,synthetic,2020-01-02T20:14:44.572484
9959,301,456,synthetic,real,2020-01-02T20:14:44.572484
9960,3,147,synthetic,synthetic,2020-01-02T20:14:44.572484
9961,344,415,synthetic,real,2020-01-02T20:14:44.572484
9962,265,464,synthetic,synthetic,2020-01-02T20:14:44.572484
9963,304,385,synthetic,synthetic,2020-01-02T20:14:44.572484
9964,344,377,synthetic,synthetic,2020-01-02T20:14:44.572484
9965,29,372,synthetic,real,2020-01-02T20:14:44.572484
9966,268,128,real,synthetic,2020-01-02T20:14:44.572484
9967,342,127,real,real,2020-01-02T20:14:44.572484
9968,288,171,synthetic,synthetic,2020-01-02T20:14:44.572484
9969,35,181,real,real,2020-01-02T20:14:44.572484
9970,318,405,synthetic,real,2020-01-02T20:14:44.572484
9971,333,222,synthetic,synthetic,2020-01-02T20:14:44.572484
9972,260,194,real,synthetic,2020-01-02T20:14:44.572484
9973,338,152,synthetic,real,2020-01-02T20:14:44.572484
9974,112,392,real,real,2020-01-02T20:14:44.572484
9975,26,154,synthetic,real,2020-01-02T20:14:44.572484
9976,334,237,real,synthetic,2020-01-02T20:14:44.572484
9977,357,148,synthetic,synthetic,2020-01-02T20:14:44.572484
9978,327,200,synthetic,synthetic,2020-01-02T20:14:44.572484
9979,271,203,real,synthetic,2020-01-02T20:14:44.572484
9980,318,430,real,real,2020-01-02T20:14:44.572484
9981,332,125,synthetic,real,2020-01-02T20:14:44.572484
9982,81,398,synthetic,synthetic,2020-01-02T20:14:44.572484
9983,326,195,real,synthetic,2020-01-02T20:14:44.572484
9984,88,213,real,real,2020-01-02T20:14:44.572484
9985,52,215,synthetic,real,2020-01-02T20:14:44.572484
9986,23,150,real,real,2020-01-02T20:14:44.572484
9987,55,178,synthetic,real,2020-01-02T20:14:44.572484
9988,55,491,real,synthetic,2020-01-02T20:14:44.572484
9989,24,372,real,synthetic,2020-01-02T20:14:44.572484
9990,287,137,synthetic,synthetic,2020-01-02T20:14:44.572484
9991,255,198,real,real,2020-01-02T20:14:44.572484
9992,107,171,real,synthetic,2020-01-02T20:14:44.572484
9993,269,433,real,synthetic,2020-01-02T20:14:44.572484
9994,326,370,synthetic,real,2020-01-02T20:14:44.572484
9995,58,226,real,synthetic,2020-01-02T20:14:44.572484
9996,60,200,synthetic,synthetic,2020-01-02T20:14:44.572484
9997,40,148,synthetic,real,2020-01-02T20:14:44.572484
9998,274,479,synthetic,synthetic,2020-01-02T20:14:44.572484
9999,344,175,real,synthetic,2020-01-02T20:14:44.572484
10000,88,440,synthetic,synthetic,2020-01-02T20:14:44.572484
10001,4,385,real,synthetic,2020-01-02T20:14:44.572484
10002,313,393,real,synthetic,2020-01-02T20:14:44.572484
10003,82,375,synthetic,synthetic,2020-01-02T20:14:44.572484
10004,294,486,synthetic,real,2020-01-02T20:14:44.572484
10005,348,215,synthetic,real,2020-01-02T20:14:44.572484
10006,12,452,synthetic,synthetic,2020-01-02T20:14:44.572484
10007,355,423,real,synthetic,2020-01-02T20:14:44.572484
10008,76,432,synthetic,real,2020-01-02T20:14:44.572484
10009,327,208,synthetic,synthetic,2020-01-02T20:14:44.572484
10010,262,495,synthetic,real,2020-01-02T20:14:44.572484
10011,353,144,real,synthetic,2020-01-02T20:14:44.572484
10012,306,173,synthetic,synthetic,2020-01-02T20:14:44.572484
10013,42,130,real,synthetic,2020-01-02T20:14:44.572484
10014,277,190,real,real,2020-01-02T20:14:44.572484
10015,25,388,real,real,2020-01-02T20:14:44.572484
10016,97,199,real,real,2020-01-02T20:14:44.572484
10017,305,482,real,real,2020-01-02T20:14:44.572484
10018,254,471,real,synthetic,2020-01-02T20:14:44.572484
10019,98,496,synthetic,real,2020-01-02T20:14:44.572484
10020,296,423,synthetic,synthetic,2020-01-02T20:14:44.572484
10021,105,466,real,synthetic,2020-01-02T20:14:44.572484
10022,335,228,synthetic,synthetic,2020-01-02T20:14:44.572484
10023,74,451,real,synthetic,2020-01-02T20:14:44.572484
10024,280,422,real,synthetic,2020-01-02T20:14:44.572484
10025,85,405,synthetic,real,2020-01-02T20:14:44.572484
10026,333,204,synthetic,real,2020-01-02T20:14:44.572484
10027,91,377,synthetic,synthetic,2020-01-02T20:14:44.572484
10028,289,452,synthetic,synthetic,2020-01-02T20:14:44.572484
10029,117,449,real,real,2020-01-02T20:14:44.572484
10030,86,171,real,real,2020-01-02T20:14:44.572484
10031,255,441,synthetic,synthetic,2020-01-02T20:14:44.572484
10032,252,190,real,synthetic,2020-01-02T20:14:44.572484
10033,256,490,synthetic,synthetic,2020-01-02T20:14:44.572484
10034,309,158,synthetic,synthetic,2020-01-02T20:14:44.572484
10035,75,217,real,synthetic,2020-01-02T20:14:44.572484
10036,253,125,synthetic,synthetic,2020-01-02T20:14:44.572484
10037,60,451,real,synthetic,2020-01-02T20:14:44.572484
10038,93,496,real,real,2020-01-02T20:14:44.572484
10039,39,485,real,real,2020-01-02T20:14:44.572484
10040,277,245,synthetic,synthetic,2020-01-02T20:14:44.572484
10041,287,145,real,synthetic,2020-01-02T20:14:44.572484
10042,338,472,real,real,2020-01-02T20:14:44.572484
10043,9,386,real,real,2020-01-02T20:14:44.572484
10044,81,456,real,real,2020-01-02T20:14:44.572484
10045,321,210,synthetic,synthetic,2020-01-02T20:14:44.572484
10046,72,132,real,real,2020-01-02T20:14:44.572484
10047,64,143,real,real,2020-01-02T20:14:44.572484
10048,320,478,synthetic,synthetic,2020-01-02T20:14:44.572484
10049,101,494,real,real,2020-01-02T20:14:44.572484
10050,302,211,synthetic,real,2020-01-02T20:14:44.572484
10051,326,428,synthetic,synthetic,2020-01-02T20:14:44.572484
10052,278,165,real,synthetic,2020-01-02T20:14:44.572484
10053,42,136,synthetic,real,2020-01-02T20:14:44.572484
10054,267,400,real,real,2020-01-02T20:14:44.572484
10055,343,466,synthetic,real,2020-01-02T20:14:44.572484
10056,357,433,real,real,2020-01-02T20:14:44.572484
10057,103,196,real,synthetic,2020-01-02T20:14:44.572484
10058,250,400,real,synthetic,2020-01-02T20:14:44.572484
10059,112,144,synthetic,real,2020-01-02T20:14:44.572484
10060,355,240,real,real,2020-01-02T20:14:44.572484
10061,252,197,synthetic,synthetic,2020-01-02T20:14:44.572484
10062,286,131,synthetic,real,2020-01-02T20:14:44.572484
10063,3,210,real,synthetic,2020-01-02T20:14:44.572484
10064,6,209,real,synthetic,2020-01-02T20:14:44.572484
10065,302,231,real,real,2020-01-02T20:14:44.572484
10066,260,475,real,synthetic,2020-01-02T20:14:44.572484
10067,54,146,real,synthetic,2020-01-02T20:14:44.572484
10068,292,157,synthetic,real,2020-01-02T20:14:44.572484
10069,360,416,synthetic,synthetic,2020-01-02T20:14:44.572484
10070,313,369,real,synthetic,2020-01-02T20:14:44.572484
10071,59,412,synthetic,real,2020-01-02T20:14:44.572484
10072,99,454,synthetic,real,2020-01-02T20:14:44.572484
10073,275,414,synthetic,synthetic,2020-01-02T20:14:44.572484
10074,74,122,real,synthetic,2020-01-02T20:14:44.572484
10075,32,435,synthetic,synthetic,2020-01-02T20:14:44.572484
10076,296,463,synthetic,synthetic,2020-01-02T20:14:44.572484
10077,344,212,real,real,2020-01-02T20:14:44.572484
10078,100,420,synthetic,real,2020-01-02T20:14:44.572484
10079,36,449,real,real,2020-01-02T20:14:44.572484
10080,71,422,real,real,2020-01-02T20:14:44.572484
10081,291,243,real,real,2020-01-02T20:14:44.572484
10082,307,122,real,real,2020-01-02T20:14:44.572484
10083,321,483,real,synthetic,2020-01-02T20:14:44.572484
10084,334,398,synthetic,real,2020-01-02T20:14:44.572484
10085,1,143,synthetic,synthetic,2020-01-02T20:14:44.572484
10086,250,215,synthetic,synthetic,2020-01-02T20:14:44.572484
10087,21,199,synthetic,synthetic,2020-01-02T20:14:44.572484
10088,304,131,real,synthetic,2020-01-02T20:14:44.572484
10089,56,380,synthetic,synthetic,2020-01-02T20:14:44.572484
10090,360,150,synthetic,real,2020-01-02T20:14:44.572484
10091,276,122,real,synthetic,2020-01-02T20:14:44.572484
10092,37,481,synthetic,synthetic,2020-01-02T20:14:44.572484
10093,299,183,synthetic,synthetic,2020-01-02T20:14:44.572484
10094,296,424,real,real,2020-01-02T20:14:44.572484
10095,116,413,real,real,2020-01-02T20:14:44.572484
10096,340,213,synthetic,synthetic,2020-01-02T20:14:44.572484
10097,47,173,real,synthetic,2020-01-02T20:14:44.572484
10098,337,233,real,real,2020-01-02T20:14:44.572484
10099,266,192,real,real,2020-01-02T20:14:44.572484
10100,322,133,synthetic,real,2020-01-02T20:14:44.572484
10101,90,375,real,synthetic,2020-01-02T20:14:44.572484
10102,17,388,synthetic,synthetic,2020-01-02T20:14:44.572484
10103,278,463,synthetic,real,2020-01-02T20:14:44.572484
10104,68,395,real,real,2020-01-02T20:14:44.572484
10105,300,442,real,real,2020-01-02T20:14:44.572484
10106,358,436,real,synthetic,2020-01-02T20:14:44.572484
10107,120,171,real,synthetic,2020-01-02T20:14:44.572484
10108,323,378,synthetic,synthetic,2020-01-02T20:14:44.572484
10109,267,197,real,real,2020-01-02T20:14:44.572484
10110,24,165,synthetic,real,2020-01-02T20:14:44.572484
10111,49,165,synthetic,real,2020-01-02T20:14:44.572484
10112,339,197,synthetic,synthetic,2020-01-02T20:14:44.572484
